"CALIFORNIA INFLOW								",,extra text,,,,
"Individual Income Tax Returns: County-to-County Migration Inflow for Selected Income Items, Calendar Years 2015-2016								",,,,,,
"[Money amounts are in thousands of dollars]								",,,,,,
"Destination into California		Origin from				Number of returns	Number of exemptions	Adjusted gross income (AGI)",,,,,,
"6	37	15	9	HI	Maui County	96	166	""4","089""",,,,,
"6	37	48	491	TX	Williamson County	94	155	""5","082""",,,,,
"6	37	12	117	FL	Seminole County	93	142	""4","093""",,,,,
"6	37	16	1	ID	Ada County	93	144	""4","490""",,,,,
"6	37	41	5	OR	Clackamas County	93	135	""4","643""",,,,,
"6	37	34	21	NJ	Mercer County	92	135	""5","383""",,,,,
"6	37	51	107	VA	Loudoun County	91	169	""9","906""",,,,,
"6	37	53	63	WA	Spokane County	90	153	""5","338""",,,,,
"6	37	8	35	CO	Douglas County	87	154	""7","523""",,,,,
"6	37	26	81	MI	Kent County	87	133	""3","812""",,,,,
"6	37	4	27	AZ	Yuma County	86	183	""2","771""",,,,,
"6	37	6	89	CA	Shasta County	86	122	""3","105""",,,,,
"6	37	34	39	NJ	Union County	86	129	""7","099""",,,,,
"6	37	17	197	IL	Will County	85	137	""4","964""",,,,,
"6	37	37	63	NC	Durham County	82	107	""6","199""",,,,,
"6	37	15	1	HI	Hawaii County	80	135	""4","702""",,,,,
"6	37	45	19	SC	Charleston County	80	115	""4","844""",,,,,
"6	37	39	153	OH	Summit County	79	99	""3","344""",,,,,
"6	37	42	45	PA	Delaware County	78	101	""4","422""",,,,,
"6	37	12	71	FL	Lee County	77	129	""3","384""",,,,,
"6	37	22	33	LA	East Baton Rouge Parish	77	115	""3","894""",,,,,
"6	37	12	9	FL	Brevard County	76	122	""3","657""",,,,,
"6	37	24	27	MD	Howard County	75	121	""7","261""",,,,,
"6	37	8	69	CO	Larimer County	74	100	""7","215""",,,,,
"6	37	4	21	AZ	Pinal County	73	134	""2","523""",,,,,
"6	37	6	39	CA	Madera County	72	138	""2","832""",,,,,
"6	37	35	49	NM	Santa Fe County	72	104	""3","971""",,,,,
"6	37	42	29	PA	Chester County	72	104	""5","665""",,,,,
"6	37	51	510	VA	Alexandria city	72	108	""6","076""",,,,,
"6	37	5	119	AR	Pulaski County	71	110	""2","527""",,,,,
"6	37	27	37	MN	Dakota County	71	110	""6","163""",,,,,
"6	37	34	35	NJ	Somerset County	71	115	""12","438""",,,,,
"6	37	37	51	NC	Cumberland County	71	137	""2","283""",,,,,
"6	37	48	339	TX	Montgomery County	71	131	""4","769""",,,,,
"6	37	20	173	KS	Sedgwick County	70	121	""3","946""",,,,,
"6	37	26	99	MI	Macomb County	70	99	""4","034""",,,,,
"6	37	36	67	NY	Onondaga County	70	95	""3","123""",,,,,
"6	37	53	35	WA	Kitsap County	70	126	""2","869""",,,,,
"6	37	41	29	OR	Jackson County	69	113	""2","515""",,,,,
"6	37	34	7	NJ	Camden County	68	112	""3","970""",,,,,
"6	37	36	87	NY	Rockland County	68	94	""4","511""",,,,,
"6	37	1	73	AL	Jefferson County	67	118	""3","149""",,,,,
"6	37	33	11	NH	Hillsborough County	67	81	""3","296""",,,,,
"6	37	17	19	IL	Champaign County	66	90	""2","781""",,,,,
"6	37	17	89	IL	Kane County	66	101	""3","790""",,,,,
"6	37	34	5	NJ	Burlington County	66	95	""3","114""",,,,,
"6	37	53	73	WA	Whatcom County	66	100	""3","241""",,,,,
"6	37	37	133	NC	Onslow County	65	115	""1","802""",,,,,
"6	37	12	115	FL	Sarasota County	64	82	""3","529""",,,,,
"6	37	36	85	NY	Richmond County	64	98	""3","644""",,,,,
"6	37	39	113	OH	Montgomery County	64	119	""4","455""",,,,,
"6	37	12	127	FL	Volusia County	62	94	""2","478""",,,,,
"6	37	25	23	MA	Plymouth County	62	80	""3","395""",,,,,
"6	37	34	31	NJ	Passaic County	62	96	""3","453""",,,,,
"6	37	51	760	VA	Richmond city	62	81	""5","255""",,,,,
"6	37	22	51	LA	Jefferson Parish	61	95	""2","932""",,,,,
"6	37	37	81	NC	Guilford County	61	105	""2","397""",,,,,
"6	37	19	153	IA	Polk County	60	82	""1","927""",,,,,
"6	37	53	67	WA	Thurston County	60	105	""2","638""",,,,,
"6	37	6	57	CA	Nevada County	58	80	""2","653""",,,,,
"6	37	23	5	ME	Cumberland County	57	75	""1","935""",,,,,
"6	37	39	95	OH	Lucas County	57	78	""2","177""",,,,,
"6	37	55	133	WI	Waukesha County	57	82	""3","823""",,,,,
"6	37	1	89	AL	Madison County	55	92	""2","374""",,,,,
"6	37	13	51	GA	Chatham County	55	80	""2","545""",,,,,
"6	37	4	5	AZ	Coconino County	54	81	""1","548""",,,,,
"6	37	12	21	FL	Collier County	54	74	""3","084""",,,,,
"6	37	29	77	MO	Greene County	54	81	""2","115""",,,,,
"6	37	36	71	NY	Orange County	54	75	""2","838""",,,,,
"6	37	41	17	OR	Deschutes County	53	83	""2","461""",,,,,
"6	37	41	47	OR	Marion County	53	100	""1","809""",,,,,
"6	37	45	79	SC	Richland County	53	71	""2","097""",,,,,
"6	37	49	11	UT	Davis County	53	112	""2","389""",,,,,
"6	37	34	29	NJ	Ocean County	52	89	""1","677""",,,,,
"6	37	36	27	NY	Dutchess County	52	83	""3","292""",,,,,
"6	37	37	135	NC	Orange County	52	78	""3","411""",,,,,
"6	37	47	93	TN	Knox County	52	74	""2","338""",,,,,
"6	37	48	215	TX	Hidalgo County	52	100	""3","340""",,,,,
"6	37	51	710	VA	Norfolk city	52	69	""1","981""",,,,,
"6	37	18	57	IN	Hamilton County	51	102	""4","749""",,,,,
"6	37	36	1	NY	Albany County	51	64	""2","449""",,,,,
"6	37	37	67	NC	Forsyth County	51	76	""4","302""",,,,,
"6	37	15	7	HI	Kauai County	50	102	""1","926""",,,,,
"6	37	29	183	MO	St. Charles County	50	65	""2","508""",,,,,
"6	37	33	15	NH	Rockingham County	50	63	""2","770""",,,,,
"6	37	35	13	NM	Dona Ana County	50	87	""2","235""",,,,,
"6	37	36	109	NY	Tompkins County	50	70	""2","883""",,,,,
"6	37	12	105	FL	Polk County	48	71	""1","758""",,,,,
"6	37	25	1	MA	Barnstable County	48	68	959",,,,,,
"6	37	34	1	NJ	Atlantic County	48	76	""2","020""",,,,,
"6	37	47	187	TN	Williamson County	46	80	""5","043""",,,,,
"6	37	51	41	VA	Chesterfield County	46	75	""2","439""",,,,,
"6	37	51	87	VA	Henrico County	46	67	""2","052""",,,,,
"6	37	12	1	FL	Alachua County	45	49	""1","784""",,,,,
"6	37	12	33	FL	Escambia County	45	73	""1","793""",,,,,
"6	37	12	91	FL	Okaloosa County	45	76	""2","078""",,,,,
"6	37	25	13	MA	Hampden County	45	59	""2","494""",,,,,
"6	37	26	65	MI	Ingham County	45	57	""1","876""",,,,,
"6	37	37	21	NC	Buncombe County	45	62	""2","069""",,,,,
"6	37	12	73	FL	Leon County	44	63	""2","442""",,,,,
"6	37	18	105	IN	Monroe County	44	53	""2","648""",,,,,
"6	37	29	19	MO	Boone County	44	61	""2","138""",,,,,
"6	37	36	45	NY	Jefferson County	44	74	""1","404""",,,,,
"6	37	6	45	CA	Mendocino County	43	65	""1","803""",,,,,
"6	37	48	167	TX	Galveston County	43	67	""2","668""",,,,,
"6	37	18	157	IN	Tippecanoe County	42	70	""1","665""",,,,,
"6	37	42	71	PA	Lancaster County	42	69	""2","167""",,,,,
"6	37	49	57	UT	Weber County	42	68	""1","780""",,,,,
"6	37	5	7	AR	Benton County	41	80	""2","533""",,,,,
"6	37	12	97	FL	Osceola County	41	68	""2","364""",,,,,
"6	37	16	55	ID	Kootenai County	41	82	""1","482""",,,,,
"6	37	42	77	PA	Lehigh County	41	59	""2","009""",,,,,
"6	37	50	7	VT	Chittenden County	41	60	""2","256""",,,,,
"6	37	18	89	IN	Lake County	40	79	""2","975""",,,,,
"6	37	21	67	KY	Fayette County	40	58	""1","981""",,,,,
"6	37	39	165	OH	Warren County	40	66	""2","682""",,,,,
"6	37	45	45	SC	Greenville County	40	63	""2","530""",,,,,
"6	37	47	65	TN	Hamilton County	40	58	""1","397""",,,,,
"6	37	53	77	WA	Yakima County	40	80	857",,,,,,
"6	37	17	111	IL	McHenry County	39	53	""1","437""",,,,,
"6	37	19	103	IA	Johnson County	39	61	""1","564""",,,,,
"6	37	25	15	MA	Hampshire County	39	42	""2","258""",,,,,
"6	37	40	27	OK	Cleveland County	39	64	""1","251""",,,,,
"6	37	47	125	TN	Montgomery County	39	74	""1","646""",,,,,
"6	37	48	303	TX	Lubbock County	39	65	""1","360""",,,,,
"6	37	51	700	VA	Newport News city	39	78	""1","624""",,,,,
"6	37	39	17	OH	Butler County	38	50	""1","236""",,,,,
"6	37	4	3	AZ	Cochise County	37	63	""1","638""",,,,,
"6	37	24	25	MD	Harford County	37	58	""2","066""",,,,,
"6	37	25	5	MA	Bristol County	37	47	""1","719""",,,,,
"6	37	31	109	NE	Lancaster County	37	58	""1","599""",,,,,
"6	37	6	27	CA	Inyo County	36	62	""1","978""",,,,,
"6	37	49	53	UT	Washington County	36	59	""1","087""",,,,,
"6	37	12	69	FL	Lake County	35	52	""1","010""",,,,,
"6	37	20	61	KS	Geary County	35	64	""1","025""",,,,,
"6	37	22	55	LA	Lafayette Parish	35	55	""1","052""",,,,,
"6	37	48	41	TX	Brazos County	35	58	""1","249""",,,,,
"6	37	2	90	AK	Fairbanks North Star Borough	34	47	""1","084""",,,,,
"6	37	5	143	AR	Washington County	34	54	""1","137""",,,,,
"6	37	6	51	CA	Mono County	34	46	""1","028""",,,,,
"6	37	9	11	CT	New London County	34	45	""1","837""",,,,,
"6	37	22	17	LA	Caddo Parish	34	61	239",,,,,,
"6	37	26	49	MI	Genesee County	34	52	""1","550""",,,,,
"6	37	26	77	MI	Kalamazoo County	34	44	""1","694""",,,,,
"6	37	48	39	TX	Brazoria County	34	66	""1","258""",,,,,
"6	37	8	37	CO	Eagle County	33	47	""1","481""",,,,,
"6	37	13	63	GA	Clayton County	33	50	923",,,,,,
"6	37	37	129	NC	New Hanover County	33	50	951",,,,,,
"6	37	53	29	WA	Island County	33	46	""1","179""",,,,,
"6	37	12	81	FL	Manatee County	32	41	""1","282""",,,,,
"6	37	12	101	FL	Pasco County	32	58	""1","354""",,,,,
"6	37	13	97	GA	Douglas County	32	55	""1","210""",,,,,
"6	37	32	5	NV	Douglas County	32	61	""2","466""",,,,,
"6	37	38	101	ND	Ward County	32	47	""1","146""",,,,,
"6	37	42	11	PA	Berks County	32	43	789",,,,,,
"6	37	42	133	PA	York County	32	39	""1","074""",,,,,
"6	37	45	51	SC	Horry County	32	43	790",,,,,,
"6	37	49	43	UT	Summit County	32	47	""2","687""",,,,,
"6	37	8	123	CO	Weld County	31	57	""2","366""",,,,,
"6	37	18	3	IN	Allen County	31	43	""1","495""",,,,,
"6	37	24	21	MD	Frederick County	31	42	""1","437""",,,,,
"6	37	39	57	OH	Greene County	31	48	""1","805""",,,,,
"6	37	40	31	OK	Comanche County	31	64	""1","373""",,,,,
"6	37	51	3	VA	Albemarle County	31	51	""1","907""",,,,,
"6	37	55	9	WI	Brown County	31	58	""1","051""",,,,,
"6	37	9	5	CT	Litchfield County	30	39	""1","406""",,,,,
"6	37	16	27	ID	Canyon County	30	59	634",,,,,,
"6	37	17	113	IL	McLean County	30	51	""1","415""",,,,,
"6	37	18	141	IN	St. Joseph County	30	45	""1","548""",,,,,
"6	37	32	510	NV	Carson City	30	44	""2","033""",,,,,
"6	37	48	355	TX	Nueces County	30	49	""1","255""",,,,,
"6	37	6	101	CA	Sutter County	29	45	""1","282""",,,,,
"6	37	35	9	NM	Curry County	29	69	""1","070""",,,,,
"6	37	38	105	ND	Williams County	29	54	""2","097""",,,,,
"6	37	39	151	OH	Stark County	29	39	""1","257""",,,,,
"6	37	51	650	VA	Hampton city	29	44	870",,,,,,
"6	37	8	77	CO	Mesa County	28	55	""1","684""",,,,,
"6	37	13	245	GA	Richmond County	28	49	728",,,,,,
"6	37	20	45	KS	Douglas County	28	39	""1","285""",,,,,
"6	37	20	161	KS	Riley County	28	51	1011",,,,,,
"6	37	21	47	KY	Christian County	28	47	585",,,,,,
"6	37	28	49	MS	Hinds County	28	46	715",,,,,,
"6	37	30	63	MT	Missoula County	28	39	""4","343""",,,,,
"6	37	31	153	NE	Sarpy County	28	57	1320",,,,,,
"6	37	41	33	OR	Josephine County	28	49	829",,,,,,
"6	37	42	27	PA	Centre County	28	40	""1","572""",,,,,
"6	37	48	209	TX	Hays County	28	40	1012",,,,,,
"6	37	48	329	TX	Midland County	28	42	950",,,,,,
"6	37	8	45	CO	Garfield County	27	40	883",,,,,,
"6	37	17	201	IL	Winnebago County	27	43	""1","910""",,,,,
"6	37	42	79	PA	Luzerne County	27	34	""1","306""",,,,,
"6	37	6	115	CA	Yuba County	26	51	985",,,,,,
"6	37	24	17	MD	Charles County	26	51	""1","941""",,,,,
"6	37	27	3	MN	Anoka County	26	41	""1","333""",,,,,
"6	37	48	423	TX	Smith County	26	37	""1","200""",,,,,
"6	37	1	101	AL	Montgomery County	25	49	""1","178""",,,,,
"6	37	12	109	FL	St. Johns County	25	33	""1","239""",,,,,
"6	37	12	111	FL	St. Lucie County	25	44	""1","341""",,,,,
"6	37	34	37	NJ	Sussex County	25	32	""1","500""",,,,,
"6	37	35	43	NM	Sandoval County	25	40	""1","388""",,,,,
"6	37	36	111	NY	Ulster County	25	32	""1","448""",,,,,
"6	37	38	17	ND	Cass County	25	43	812",,,,,,
"6	37	42	41	PA	Cumberland County	25	30	""1","273""",,,,,
"6	37	42	43	PA	Dauphin County	25	35	""1","429""",,,,,
"6	37	1	97	AL	Mobile County	24	41	725",,,,,,
"6	37	8	97	CO	Pitkin County	24	34	1275",,,,,,
"6	37	12	113	FL	Santa Rosa County	24	46	727",,,,,,
"6	37	13	113	GA	Fayette County	24	46	""1","747""",,,,,
"6	37	17	163	IL	St. Clair County	24	41	""1","459""",,,,,
"6	37	26	139	MI	Ottawa County	24	32	1054",,,,,,
"6	37	28	47	MS	Harrison County	24	41	914",,,,,,
"6	37	29	47	MO	Clay County	24	39	""1","818""",,,,,
"6	37	30	31	MT	Gallatin County	24	26	1262",,,,,,
"6	37	32	23	NV	Nye County	24	42	891",,,,,,
"6	37	45	15	SC	Berkeley County	24	36	""1","318""",,,,,
"6	37	53	5	WA	Benton County	24	41	""1","759""",,,,,
"6	37	13	215	GA	Muscogee County	23	34	839",,,,,,
"6	37	17	143	IL	Peoria County	23	30	""1","113""",,,,,
"6	37	20	209	KS	Wyandotte County	23	37	709",,,,,,
"6	37	22	15	LA	Bossier Parish	23	56	""1","376""",,,,,
"6	37	36	91	NY	Saratoga County	23	33	""1","565""",,,,,
"6	37	41	3	OR	Benton County	23	28	910",,,,,,
"6	37	42	129	PA	Westmoreland County	23	32	742",,,,,,
"6	37	47	149	TN	Rutherford County	23	38	739",,,,,,
"6	37	51	550	VA	Chesapeake city	23	35	""1","002""",,,,,
"6	37	5	131	AR	Sebastian County	22	39	351",,,,,,
"6	37	6	109	CA	Tuolumne County	22	28	885",,,,,,
"6	37	12	5	FL	Bay County	22	37	""1","098""",,,,,
"6	37	13	117	GA	Forsyth County	22	52	""1","376""",,,,,
"6	37	24	37	MD	St. Mary's County	22	45	""1","642""",,,,,
"6	37	30	111	MT	Yellowstone County	22	29	991",,,,,,
"6	37	45	13	SC	Beaufort County	22	36	873",,,,,,
"6	37	46	99	SD	Minnehaha County	22	35	789",,,,,,
"6	37	48	187	TX	Guadalupe County	22	40	839",,,,,,
"6	37	48	309	TX	McLennan County	22	33	""1","509""",,,,,
"6	37	53	57	WA	Skagit County	22	35	724",,,,,,
"6	37	22	103	LA	St. Tammany Parish	21	28	989",,,,,,
"6	37	27	109	MN	Olmsted County	21	26	927",,,,,,
"6	37	33	9	NH	Grafton County	21	32	902",,,,,,
"6	37	34	15	NJ	Gloucester County	21	26	869",,,,,,
"6	37	37	179	NC	Union County	21	37	688",,,,,,
"6	37	45	91	SC	York County	21	33	""1","286""",,,,,
"6	37	51	179	VA	Stafford County	21	38	849",,,,,,
"6	37	55	87	WI	Outagamie County	21	31	""1","319""",,,,,
"6	37	6	33	CA	Lake County	20	34	850",,,,,,
"6	37	12	19	FL	Clay County	20	33	824",,,,,,
"6	37	21	117	KY	Kenton County	20	22	""1","605""",,,,,
"6	37	22	115	LA	Vernon Parish	20	37	700",,,,,,
"6	37	23	31	ME	York County	20	25	560",,,,,,
"6	37	25	3	MA	Berkshire County	20	34	963",,,,,,
"6	37	33	13	NH	Merrimack County	20	34	944",,,,,,
"6	37	34	19	NJ	Hunterdon County	20	30	""2","135""",,,,,
"6	37	36	93	NY	Schenectady County	20	22	898",,,,,,
"6	37	39	99	OH	Mahoning County	20	29	469",,,,,,
"6	37	41	71	OR	Yamhill County	20	34	788",,,,,,
"6	37	42	49	PA	Erie County	20	33	699",,,,,,
"6	37	45	35	SC	Dorchester County	20	41	""1","097""",,,,,
"6	37	48	61	TX	Cameron County	20	38	821",,,,,,
"6	37	48	441	TX	Taylor County	20	28	398",,,,,,
"6	37	56	25	WY	Natrona County	20	26	522",,,,,,
"6	37	58	0	SS	Other flows - Same State	132	208	""5","462""",,,,,
"6	37	59	0	DS	Other flows - Different State	""6","158""	""9","685""	""251","670""",,,
"6	37	59	1	DS	Other flows - Northeast	679	899	""28","441""",,,,,
"6	37	59	3	DS	Other flows - Midwest	""1","927""	""2","883""	""91","003""",,,
"6	37	59	5	DS	Other flows - South	""2","530""	""4","193""	""95","965""",,,
"6	37	59	7	DS	Other flows - West	""1","022""	""1","710""	""36","261""",,,
"6	37	57	9	FR	Foreign - Other flows	330	670	""17","944""",,,,,
"6	39	96	0	CA	Madera County Total Migration-US and Foreign	""2","492""	""5","607""	""109","057""",,,
"6	39	97	0	CA	Madera County Total Migration-US	""2","492""	""5","607""	""109","057""",,,
"6	39	97	1	CA	Madera County Total Migration-Same State	""2","112""	""4","758""	""96","414""",,,
"6	39	97	3	CA	Madera County Total Migration-Different State	380	849	""12","643""",,,,,
"6	39	98	0	CA	Madera County Total Migration-Foreign	d	d	d",,,,,,
"6	39	6	39	CA	Madera County Non-migrants	""45","055""	""119","130""	""2",438,"910""",,
"6	39	6	19	CA	Fresno County	971	""2","208""	""42","181""",,,,
"6	39	6	47	CA	Merced County	195	515	""9","264""",,,,,
"6	39	6	85	CA	Santa Clara County	115	259	""6","358""",,,,,
"6	39	6	37	CA	Los Angeles County	90	187	""4","814""",,,,,
"6	39	6	53	CA	Monterey County	63	156	""2","397""",,,,,
"6	39	6	99	CA	Stanislaus County	51	118	""1","852""",,,,,
"6	39	6	73	CA	San Diego County	46	75	""1","987""",,,,,
"6	39	6	59	CA	Orange County	45	94	""2","948""",,,,,
"6	39	6	29	CA	Kern County	41	92	""2","460""",,,,,
"6	39	6	107	CA	Tulare County	41	93	""1","466""",,,,,
"6	39	6	67	CA	Sacramento County	37	71	""1","508""",,,,,
"6	39	6	77	CA	San Joaquin County	36	73	""1","524""",,,,,
"6	39	6	43	CA	Mariposa County	34	77	""1","399""",,,,,
"6	39	6	1	CA	Alameda County	32	76	""1","772""",,,,,
"6	39	6	65	CA	Riverside County	27	71	""1","035""",,,,,
"6	39	6	79	CA	San Luis Obispo County	26	55	969",,,,,,
"6	39	6	83	CA	Santa Barbara County	25	58	978",,,,,,
"6	39	6	111	CA	Ventura County	24	47	""1","257""",,,,,
"6	39	6	13	CA	Contra Costa County	22	48	758",,,,,,
"6	39	6	71	CA	San Bernardino County	21	57	894",,,,,,
"6	39	58	0	SS	Other flows - Same State	170	328	""8","593""",,,,,
"6	39	59	0	DS	Other flows - Different State	380	849	""12","643""",,,,,
"6	39	59	1	DS	Other flows - Northeast	20	37	668",,,,,,
"6	39	59	3	DS	Other flows - Midwest	53	127	""1","785""",,,,,
"6	39	59	5	DS	Other flows - South	128	280	""4","613""",,,,,
"6	39	59	7	DS	Other flows - West	179	405	""5","577""",,,,,
"6	39	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	41	96	0	CA	Marin County Total Migration-US and Foreign	""6","823""	""11","546""	""1",144,"483""",,
"6	41	97	0	CA	Marin County Total Migration-US	""6","739""	""11","377""	""1",129,"465""",,
"6	41	97	1	CA	Marin County Total Migration-Same State	""4","843""	""8","207""	""856","225""",,,
"6	41	97	3	CA	Marin County Total Migration-Different State	""1","896""	""3","170""	""273","240""",,,
"6	41	98	0	CA	Marin County Total Migration-Foreign	84	169	""15","018""",,,,,
"6	41	6	41	CA	Marin County Non-migrants	""103","349""	""210","187""	""20",118,"862""",,
"6	41	6	75	CA	San Francisco County	""1","633""	""2","914""	""424","779""",,,
"6	41	6	97	CA	Sonoma County	629	984	""47","409""",,,,,
"6	41	6	1	CA	Alameda County	416	645	""39","755""",,,,,
"6	41	6	13	CA	Contra Costa County	381	667	""37","998""",,,,,
"6	41	6	37	CA	Los Angeles County	317	539	""66","019""",,,,,
"6	41	6	81	CA	San Mateo County	308	535	""61","792""",,,,,
"6	41	6	85	CA	Santa Clara County	169	291	""28","379""",,,,,
"6	41	6	73	CA	San Diego County	128	216	""16","802""",,,,,
"6	41	6	95	CA	Solano County	125	238	""6","748""",,,,,
"6	41	6	59	CA	Orange County	98	159	""13","189""",,,,,
"6	41	6	67	CA	Sacramento County	92	145	""5","388""",,,,,
"6	41	57	1	FR	Foreign - Overseas	84	169	""15","018""",,,,,
"6	41	36	61	NY	New York County	81	130	""20","104""",,,,,
"6	41	6	55	CA	Napa County	66	108	""1","652""",,,,,
"6	41	36	47	NY	Kings County	66	107	""11","416""",,,,,
"6	41	53	33	WA	King County	66	116	""10","697""",,,,,
"6	41	17	31	IL	Cook County	52	104	""17","043""",,,,,
"6	41	4	13	AZ	Maricopa County	48	78	""4","308""",,,,,
"6	41	6	87	CA	Santa Cruz County	42	60	""2","527""",,,,,
"6	41	48	453	TX	Travis County	40	62	""2","780""",,,,,
"6	41	6	61	CA	Placer County	38	54	""3","246""",,,,,
"6	41	6	77	CA	San Joaquin County	36	66	""2","294""",,,,,
"6	41	6	113	CA	Yolo County	36	58	""3","266""",,,,,
"6	41	48	201	TX	Harris County	35	67	""4","888""",,,,,
"6	41	6	111	CA	Ventura County	32	59	""2","845""",,,,,
"6	41	11	1	DC	District of Columbia	32	53	""3","979""",,,,,
"6	41	32	3	NV	Clark County	32	47	""2","093""",,,,,
"6	41	25	17	MA	Middlesex County	30	55	""4","443""",,,,,
"6	41	41	51	OR	Multnomah County	30	48	""2","945""",,,,,
"6	41	6	83	CA	Santa Barbara County	28	44	""3","503""",,,,,
"6	41	9	1	CT	Fairfield County	27	74	""18","791""",,,,,
"6	41	15	3	HI	Honolulu County	26	47	""1","499""",,,,,
"6	41	6	53	CA	Monterey County	25	44	""1","935""",,,,,
"6	41	6	65	CA	Riverside County	25	45	""1","771""",,,,,
"6	41	8	31	CO	Denver County	25	30	""2","628""",,,,,
"6	41	25	25	MA	Suffolk County	25	40	""4","502""",,,,,
"6	41	32	31	NV	Washoe County	25	35	""1","373""",,,,,
"6	41	49	35	UT	Salt Lake County	22	34	""1","196""",,,,,
"6	41	12	99	FL	Palm Beach County	21	35	""2","165""",,,,,
"6	41	6	17	CA	El Dorado County	20	32	""1","162""",,,,,
"6	41	8	13	CO	Boulder County	20	31	""3","923""",,,,,
"6	41	58	0	SS	Other flows - Same State	199	311	""16","748""",,,,,
"6	41	59	0	DS	Other flows - Different State	""1","193""	""1","986""	""131","898""",,,
"6	41	59	1	DS	Other flows - Northeast	304	538	""42","054""",,,,,
"6	41	59	3	DS	Other flows - Midwest	206	325	""22","425""",,,,,
"6	41	59	5	DS	Other flows - South	417	703	""45","577""",,,,,
"6	41	59	7	DS	Other flows - West	266	420	""21","842""",,,,,
"6	41	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	43	96	0	CA	Mariposa County Total Migration-US and Foreign	507	926	""26","462""",,,,,
"6	43	97	0	CA	Mariposa County Total Migration-US	507	926	""26","462""",,,,,
"6	43	97	1	CA	Mariposa County Total Migration-Same State	398	735	""21","761""",,,,,
"6	43	97	3	CA	Mariposa County Total Migration-Different State	109	191	""4","701""",,,,,
"6	43	98	0	CA	Mariposa County Total Migration-Foreign	d	d	d",,,,,,
"6	43	6	43	CA	Mariposa County Non-migrants	""5","873""	""11","716""	""323","718""",,,
"6	43	6	47	CA	Merced County	51	98	""3","085""",,,,,
"6	43	6	99	CA	Stanislaus County	42	84	""2","325""",,,,,
"6	43	6	39	CA	Madera County	36	72	""1","338""",,,,,
"6	43	6	109	CA	Tuolumne County	29	72	""1","466""",,,,,
"6	43	6	37	CA	Los Angeles County	25	35	""1","328""",,,,,
"6	43	58	0	SS	Other flows - Same State	215	374	""12","219""",,,,,
"6	43	59	0	DS	Other flows - Different State	109	191	""4","701""",,,,,
"6	43	59	1	DS	Other flows - Northeast	d	d	d",,,,,,
"6	43	59	3	DS	Other flows - Midwest	d	d	d",,,,,,
"6	43	59	5	DS	Other flows - South	45	71	""1","908""",,,,,
"6	43	59	7	DS	Other flows - West	64	120	""2","793""",,,,,
"6	43	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	45	96	0	CA	Mendocino County Total Migration-US and Foreign	""1","686""	""2","965""	""100","236""",,,
"6	45	97	0	CA	Mendocino County Total Migration-US	""1","686""	""2","965""	""100","236""",,,
"6	45	97	1	CA	Mendocino County Total Migration-Same State	""1","213""	""2","171""	""80","037""",,,
"6	45	97	3	CA	Mendocino County Total Migration-Different State	473	794	""20","199""",,,,,
"6	45	98	0	CA	Mendocino County Total Migration-Foreign	d	d	d",,,,,,
"6	45	6	45	CA	Mendocino County Non-migrants	""30","326""	""64","143""	""1",632,"699""",,
"6	45	6	97	CA	Sonoma County	256	513	""15","184""",,,,,
"6	45	6	33	CA	Lake County	108	209	""3","789""",,,,,
"6	45	6	1	CA	Alameda County	82	122	""6","974""",,,,,
"6	45	6	23	CA	Humboldt County	54	82	""2","231""",,,,,
"6	45	6	67	CA	Sacramento County	50	76	""2","576""",,,,,
"6	45	6	37	CA	Los Angeles County	48	78	""1","719""",,,,,
"6	45	6	13	CA	Contra Costa County	44	75	""3","649""",,,,,
"6	45	6	75	CA	San Francisco County	40	56	""7","723""",,,,,
"6	45	6	41	CA	Marin County	39	64	""2","272""",,,,,
"6	45	6	81	CA	San Mateo County	35	58	""3","383""",,,,,
"6	45	6	85	CA	Santa Clara County	34	44	""3","243""",,,,,
"6	45	6	7	CA	Butte County	32	54	859",,,,,,
"6	45	6	73	CA	San Diego County	32	57	""1","279""",,,,,
"6	45	6	89	CA	Shasta County	24	47	""1","079""",,,,,
"6	45	6	77	CA	San Joaquin County	23	45	""1","183""",,,,,
"6	45	6	87	CA	Santa Cruz County	23	31	""1","350""",,,,,
"6	45	6	59	CA	Orange County	22	35	""1","406""",,,,,
"6	45	6	61	CA	Placer County	22	40	""1","079""",,,,,
"6	45	6	65	CA	Riverside County	20	36	914",,,,,,
"6	45	58	0	SS	Other flows - Same State	225	453	""11","419""",,,,,
"6	45	59	0	DS	Other flows - Different State	473	794	""20","199""",,,,,
"6	45	59	1	DS	Other flows - Northeast	55	82	""2","363""",,,,,
"6	45	59	3	DS	Other flows - Midwest	75	120	""3","314""",,,,,
"6	45	59	5	DS	Other flows - South	113	187	""4","529""",,,,,
"6	45	59	7	DS	Other flows - West	230	405	""9","993""",,,,,
"6	45	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	47	96	0	CA	Merced County Total Migration-US and Foreign	""4","115""	""9","840""	""161","366""",,,
"6	47	97	0	CA	Merced County Total Migration-US	""4","115""	""9","840""	""161","366""",,,
"6	47	97	1	CA	Merced County Total Migration-Same State	""3","427""	""8","402""	""138","082""",,,
